"survey_id","site_code","country","ecoregion","area","program","latitude","longitude","survey_date","depth","number_individuals","total_biomass","sp_richness","sp_evenness","shannon","size_cwm_total","size_cwm_biomass"
923400194,"NMP9","Australia","Ningaloo","Western Australia","RLS",-23.13,113.76,2021-08-10,2.7,947,103214.2745,83,0.551874510730093,3.78216108393905,13.8595564941922,20.3667603578418
923400195,"NMP21","Australia","Ningaloo","Western Australia","RLS",-23.14,113.77,2021-08-10,1.6,392,23964.4132,134,0.754435077209002,4.50492938713748,10.656887755102,22.944740724968
923400196,"NMP-C3","Australia","Ningaloo","Western Australia","RLS",-23.14,113.75,2021-08-07,4,613,76058.8365,111,0.651606045434168,4.18224539405872,13.0872756933116,25.9128893360077
923400197,"NMP13","Australia","Ningaloo","Western Australia","RLS",-23.18,113.76,2021-08-12,2.8,542,7645.0599,101,0.601462097855695,3.78636389578552,5.52121771217712,18.6125762402463
923400198,"NMP-C3","Australia","Ningaloo","Western Australia","RLS",-23.14,113.75,2021-08-07,4.6,951,27276.2099,74,0.463887558798798,3.18111545790261,6.14879074658255,19.7614663190431
923400199,"NMP-C3","Australia","Ningaloo","Western Australia","RLS",-23.14,113.75,2021-08-07,4.5,2049,31057.7798,128,0.40166705038171,3.06275429707761,5.71498291849683,16.2063797538419
923400200,"NMP13","Australia","Ningaloo","Western Australia","RLS",-23.18,113.76,2021-08-12,2,2711,12970.7821,113,0.311789620776837,2.46471966595846,4.31206196975286,13.5297898497578
923400201,"NMP2","Australia","Ningaloo","Western Australia","RLS",-23.12,113.76,2021-08-05,2.8,2000,42476.5784,96,0.432103222881465,3.28437444957579,7.42375,14.9636716854764
923400202,"NMP2","Australia","Ningaloo","Western Australia","RLS",-23.12,113.76,2021-08-05,2.7,1188,74366.2515,144,0.546581354230985,3.86981047231895,10.1388888888889,23.3436332104221
923400203,"NMP19","Australia","Ningaloo","Western Australia","RLS",-23.09,113.74,2021-08-12,2.6,410,64889.8293,120,0.683816115846106,4.11394522126467,15.5548780487805,26.1851790269696
923400204,"NMP19","Australia","Ningaloo","Western Australia","RLS",-23.09,113.74,2021-08-12,2.1,591,47051.2497,149,0.680710715024926,4.34417054436603,11.4932318104907,29.298772121668
923400205,"NMP-S2","Australia","Ningaloo","Western Australia","RLS",-22.93,113.78,2021-08-08,3,686,54019.0154,121,0.580795944208842,3.79310723830746,9.0597667638484,31.806750313335
923400206,"NMP-P2","Australia","Ningaloo","Western Australia","RLS",-23.32,113.78,2021-08-05,1.5,1258,10709.3223,115,0.461859591595431,3.29642050413596,4.93441971383148,23.0307268602795
923400207,"NMP-S1","Australia","Ningaloo","Western Australia","RLS",-22.87,113.76,2021-08-08,3.6,1036,73218.4178,144,0.61081898752503,4.2409910085689,11.120522749274,24.8003927879195
923400208,"NMP-BF2","Australia","Exmouth to Broome","Western Australia","RLS",-21.85,114.17,2021-08-08,1.8,1850,44442.7402,179,0.548678217435338,4.12767381279931,7.01486486486487,21.3554445614494
923400209,"NMP-BF4","Australia","Exmouth to Broome","Western Australia","RLS",-21.84,114.18,2021-08-09,2.5,630,14411.7184,96,0.590545639171424,3.80649173065897,7.37301587301587,17.0405325675806
923400210,"NMP-S3","Australia","Ningaloo","Western Australia","RLS",-23.13,113.75,2021-08-10,5.6,1030,60804.0824,117,0.575733534159857,3.99404435355985,9.94902912621359,21.2973716629922
923400211,"NMP-BF4","Australia","Exmouth to Broome","Western Australia","RLS",-21.84,114.18,2021-08-09,2.6,644,21773.7821,112,0.647483890559506,4.1877307341448,8.31521739130435,18.8674363444649
923400212,"NMP-S1","Australia","Ningaloo","Western Australia","RLS",-22.87,113.76,2021-08-08,3.5,651,26981.1817,118,0.638755566712548,4.13818409796164,8.35867620751342,30.2657019836904
923400213,"NMP-S3","Australia","Ningaloo","Western Australia","RLS",-23.13,113.75,2021-08-10,5.5,970,57979.012,113,0.585962364812922,4.02983666957325,9.94845360824742,22.2412608979953
923400214,"NMP-BF2","Australia","Exmouth to Broome","Western Australia","RLS",-21.85,114.17,2021-08-08,1.5,1790,53885.1979,178,0.551139196775638,4.12801654505672,7.81564245810056,20.3132685673963
923400215,"NMP-P2","Australia","Ningaloo","Western Australia","RLS",-23.32,113.78,2021-08-05,1.8,1995,19028.6681,137,0.436038175925528,3.31319218351218,5.2468671679198,13.9525823538853
923400216,"NMP8","Australia","Ningaloo","Western Australia","RLS",-23.18,113.76,2021-08-06,2.1,4396,28286.8815,114,0.310697319476266,2.60626902759299,5.24283439490446,NA
923400217,"NMP29","Australia","Ningaloo","Western Australia","RLS",-23.17,113.76,2021-08-07,5.5,820,18906.7676,85,0.3212968442007,2.15567831130705,7.5609756097561,23.5120143699233
923400218,"NMP8","Australia","Ningaloo","Western Australia","RLS",-23.18,113.76,2021-08-06,2.6,644,8678.7098,81,0.531085297256325,3.43489970051749,5.53571428571429,30.9772044399964
923400219,"NMP-S4","Australia","Ningaloo","Western Australia","RLS",-23.33,113.78,2021-08-05,2.5,4660,19679.8598,151,0.280156420764107,2.36641705392488,4.93508583690987,7.39195205039011
923400220,"NMP-BF3","Australia","Exmouth to Broome","Western Australia","RLS",-21.87,114.16,2021-08-09,5.8,882,33007.4149,125,0.599389778131059,4.06517659169214,8.45238095238095,22.6728541910139
923400221,"NMP-S2","Australia","Ningaloo","Western Australia","RLS",-22.93,113.78,2021-08-08,2.1,887,13509.0934,123,0.561356092106211,3.81039813309206,6.33878241262683,20.2451169299044
923400222,"NMP10","Australia","Ningaloo","Western Australia","RLS",-23.21,113.76,2021-08-11,2,441,27450.4762,120,0.689601574007998,4.19901493031348,10.5272108843537,20.732864973031
923400223,"NMP-C1","Australia","Ningaloo","Western Australia","RLS",-23.18,113.76,2021-08-10,1.6,756,21772.4438,136,0.643105269779691,4.26252833733889,7.02050264550265,23.3740071589943
923400224,"NMP1","Australia","Ningaloo","Western Australia","RLS",-23.11,113.75,2021-08-05,1.4,813,61164.7623,121,0.620014007255154,4.15454714677001,10.4581795817958,20.389549923911
923400225,"NMP1","Australia","Ningaloo","Western Australia","RLS",-23.11,113.75,2021-08-05,1.5,2141,150184.6664,124,0.426883109110885,3.27377863969249,10.7671648762261,18.6740760223841
923400226,"NMP-C1","Australia","Ningaloo","Western Australia","RLS",-23.18,113.76,2021-08-10,1.9,1142,25630.9829,137,0.543209447911308,3.82448588552868,5.7399299474606,22.4309464542618
923400227,"NMP-BF1","Australia","Exmouth to Broome","Western Australia","RLS",-21.84,114.18,2021-08-08,1.8,663,35626.9949,47,0.4922225253993,3.1978589926203,10.1923076923077,18.3707519420898
923400228,"NMP-S2","Australia","Ningaloo","Western Australia","RLS",-22.93,113.78,2021-08-08,3.2,1989,36666.1915,206,0.531299872717694,4.03542829449671,6.88914027149321,15.6676578886029
923400229,"NMP8","Australia","Ningaloo","Western Australia","RLS",-23.18,113.76,2021-08-06,2,1005,34762.7758,131,0.528726898380052,3.65495307077833,8.77739043824701,16.696037101272
923400230,"NMP-C4","Australia","Ningaloo","Western Australia","RLS",-23.2,113.76,2021-08-12,3.6,1602,71195.4808,142,0.552571881245924,4.07743240281254,9.708177278402,17.9783723751466
923400231,"NMP-C4","Australia","Ningaloo","Western Australia","RLS",-23.2,113.76,2021-08-12,3.2,2571,627825.3552,161,0.523726552109174,4.11232718203949,13.1534422403734,59.1416293304556
923400232,"NMP-C4","Australia","Ningaloo","Western Australia","RLS",-23.2,113.76,2021-08-12,3.5,3837,207166.9564,149,0.419263896526269,3.45995270366991,9.28524889236383,27.031607615248
923400233,"NMP26","Australia","Ningaloo","Western Australia","RLS",-23.22,113.75,2021-08-09,14,528,10286.5915,73,0.477627960009348,2.99429566908881,5.64393939393939,25.3489612910166
923400234,"NMP27","Australia","Ningaloo","Western Australia","RLS",-23.13,113.74,2021-08-09,14,386,18121.0781,58,0.535256242773488,3.18789913294968,9.87694300518135,25.4096568763202
923400235,"NMP27","Australia","Ningaloo","Western Australia","RLS",-23.13,113.74,2021-08-09,12,416,55796.9698,102,0.660897026782593,3.98566195796828,15.7692307692308,28.3793619156358
923400266,"TI-S3","Australia","Bassian","Tasmania","ATRC",-43.04,147.34,2021-03-01,5.1,121,16642.5406,34,0.511353350676567,2.4523435646339,16.0743801652893,34.8967315122548
923400267,"TI-S3","Australia","Bassian","Tasmania","ATRC",-43.04,147.34,2021-03-01,5.2,75,20832.5065,39,0.762677265252486,3.29285002719199,22.6333333333333,39.2305970119342
923400268,"TI-S3","Australia","Bassian","Tasmania","ATRC",-43.04,147.34,2021-03-01,5.3,64,20579.2631,29,0.73157995361025,3.04255549319472,23.3203125,33.6357056560495
923400269,"TI-S2","Australia","Bassian","Tasmania","ATRC",-43.05,147.34,2021-02-24,5.3,507,8015.0002,25,0.312799866076671,1.94827740778039,8.07692307692308,20.6428759664909
923400270,"TI-S2","Australia","Bassian","Tasmania","ATRC",-43.05,147.34,2021-02-24,5.4,205,13448.756,22,0.347198169528638,1.84813932113953,13.3048780487805,23.5867222403321
923400271,"TI-S4","Australia","Bassian","Tasmania","ATRC",-43.06,147.36,2021-03-01,5.2,42,4214.8419,20,0.737351447078755,2.75597610174354,14.047619047619,22.0915738856065
923400272,"TI-S4","Australia","Bassian","Tasmania","ATRC",-43.06,147.36,2021-03-01,5.1,43,3562.3002,18,0.721340069698866,2.71310435360578,12.906976744186,21.2865398738714
923400273,"TI-S5","Australia","Bassian","Tasmania","ATRC",-43.01,147.33,2021-03-01,5.1,97,7490.0407,19,0.390586850113735,1.78682195127436,12.319587628866,25.203608639937
923400274,"TI-S1","Australia","Bassian","Tasmania","ATRC",-43.06,147.33,2021-02-24,5.1,769,20543.6273,40,0.313573288784811,2.08372302958213,8.78088426527958,30.9623995417791
923400275,"TI-S1","Australia","Bassian","Tasmania","ATRC",-43.06,147.33,2021-02-24,5.4,353,14631.5541,37,0.411502444504143,2.41406594603352,10.2974504249292,22.0062832730803
923400276,"TI-S5","Australia","Bassian","Tasmania","ATRC",-43.01,147.33,2021-03-01,5.4,27,4535.1846,17,0.800519948721111,2.63838315896693,17.2222222222222,23.1305330437927
923400277,"TI-S5","Australia","Bassian","Tasmania","ATRC",-43.01,147.33,2021-03-01,5.3,16,3558.2281,13,0.894454882778696,2.47995552054452,20.78125,27.4675501410379
923400278,"TI-S1","Australia","Bassian","Tasmania","ATRC",-43.06,147.33,2021-02-24,5.2,676,19978.6148,38,0.31943026244956,2.08146926445241,9.25665680473373,29.2785262694989
923400279,"TI-S5","Australia","Bassian","Tasmania","ATRC",-43.01,147.33,2021-03-01,5.2,105,28437.476,22,0.397190522399772,1.84850894270689,19.5238095238095,29.2394606504459
923400280,"TI-S1","Australia","Bassian","Tasmania","ATRC",-43.06,147.33,2021-02-24,5.3,653,33978.7748,39,0.323660559851457,2.09783088238201,14.4104134762634,22.5294914032627
923400281,"TI-S4","Australia","Bassian","Tasmania","ATRC",-43.06,147.36,2021-03-01,5.4,69,8163.2533,30,0.722076959106774,3.0573507493738,12.7536231884058,34.939284684453
923400282,"TI-S4","Australia","Bassian","Tasmania","ATRC",-43.06,147.36,2021-03-01,5.3,48,5010.0961,24,0.748111605394951,2.89609040307686,13.0729166666667,27.6323667224667
923400283,"TI-S2","Australia","Bassian","Tasmania","ATRC",-43.05,147.34,2021-02-24,5.1,159,63195.9102,43,0.557378984781313,2.82530067818724,29.7955974842767,42.8227828539132
923400284,"TI-S2","Australia","Bassian","Tasmania","ATRC",-43.05,147.34,2021-02-24,5.2,236,17068.219,30,0.338073816881513,1.84717847312362,11.3771186440678,32.0205878100111
923400285,"TI-S3","Australia","Bassian","Tasmania","ATRC",-43.04,147.34,2021-03-01,5.4,126,28264.9126,43,0.647928039019622,3.13356265211715,18.9087301587302,36.7995111012655
923400286,"GSV124","Australia","South Australian Gulfs","South Australia","RLS",-35.14,138.46,2021-02-03,3.1,14,1663.3585,13,0.96247863785183,2.54003630382098,18.2142857142857,23.3976824599147
923400287,"GSV1","Australia","South Australian Gulfs","South Australia","RLS",-35.42,138.32,2021-03-10,5.1,504,14178.9303,69,0.391027121992765,2.43319608948443,8.06547619047619,25.0028413814828
923400288,"GSV1","Australia","South Australian Gulfs","South Australia","RLS",-35.42,138.32,2021-03-10,5.2,453,9052.7618,54,0.383160041723899,2.34336548197895,7.42273730684327,19.3675010315636
923400289,"GSV4","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.16,2021-01-09,5.2,50,1952.2473,22,0.688339553862429,2.69280017025597,9.45,17.4692792506359
923400290,"GSV1","Australia","South Australian Gulfs","South Australia","RLS",-35.42,138.32,2021-03-10,5.3,2,468.3031,2,1,0.693147180559945,22.5,25.7933718568167
923400291,"GSV1","Australia","South Australian Gulfs","South Australia","RLS",-35.42,138.32,2021-03-10,5.4,32,777.6854,8,0.274397470347699,0.950989164621445,7.65625,20.6616245463783
923400292,"GSV4","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.16,2021-01-09,5.1,42,2180.9911,30,0.878531883120739,3.28366192823366,11.4880952380952,15.63753309218
923400293,"GSV122","Australia","South Australian Gulfs","South Australia","RLS",-35.14,138.46,2021-02-03,4.3,10,1005.5461,5,0.638764005203223,1.47080847632211,17.25,23.9330121214731
923400294,"GSV122","Australia","South Australian Gulfs","South Australia","RLS",-35.14,138.46,2021-02-03,4.4,1,30.9108,1,NA,0,12.5,12.5
923400295,"GSV43","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.17,2021-03-23,5.1,194,7439.1666,49,0.439259246080952,2.31395540341155,8.77577319587629,20.5469572021683
923400296,"GSV43","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.17,2021-03-23,5.2,165,8579.8276,46,0.415936989717614,2.12375159007648,9.8030303030303,24.908126096846
923400297,"GSV42","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.16,2021-03-10,5.4,97,17532.6637,53,0.805456135305051,3.68472902488292,19.8711340206186,27.3111430580853
923400298,"GSV42","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.16,2021-03-10,5.3,26,3307.5854,17,0.79010568902078,2.57424061006968,14.9038461538462,23.275387386823
923400299,"GSV43","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.17,2021-03-23,5.3,124,7541.8807,35,0.388552030357941,1.87293018921279,11.9354838709677,24.5173560289809
923400300,"GSV42","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.16,2021-03-10,5.2,73,14651.3418,45,0.783981217893281,3.36363961799324,19.6575342465753,24.2258804070764
923400301,"GSV43","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.17,2021-03-23,5.4,91,5943.8307,36,0.640236678332793,2.88801770687825,12.6648351648352,18.7141913379195
923400302,"GSV122","Australia","South Australian Gulfs","South Australia","RLS",-35.14,138.46,2021-02-03,4.1,327,8558.8064,34,0.214023486125988,1.23918746030605,8.8302752293578,21.8494884695604
923400303,"GSV42","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.16,2021-03-10,5.1,46,9470.3617,33,0.886829141228052,3.39535076171859,20.5978260869565,26.8033936602443
923400304,"GSV58","Australia","South Australian Gulfs","South Australia","RLS",-35.72,137.94,2021-02-23,5.1,153,6491.9186,33,0.347408789695077,1.74761834990716,10.2450980392157,23.7199641181576
923400305,"GSV122","Australia","South Australian Gulfs","South Australia","RLS",-35.14,138.46,2021-02-03,4.2,66,4895.5343,22,0.541069823281861,2.26689575088025,12.8030303030303,23.7791564446806
923400306,"GSV58","Australia","South Australian Gulfs","South Australia","RLS",-35.72,137.94,2021-02-23,5.3,167,9363.6267,32,0.379212977622632,1.94080967306076,10.3443113772455,23.5106264968893
923400307,"GSV19","Australia","South Australian Gulfs","South Australia","RLS",-35.72,137.96,2021-02-23,5.3,255,19530.084,46,0.442311531799087,2.45096476676146,11.1666666666667,24.7762286250279
923400308,"GSV58","Australia","South Australian Gulfs","South Australia","RLS",-35.72,137.94,2021-02-23,5.2,20,1888.0786,16,0.907448714736096,2.71847340133001,16,25.3649812301246
923400309,"GSV19","Australia","South Australian Gulfs","South Australia","RLS",-35.72,137.96,2021-02-23,5.4,313,17428.8637,42,0.320334948940555,1.84070970564373,9.14536741214057,23.6532732481005
923400310,"GSV58","Australia","South Australian Gulfs","South Australia","RLS",-35.72,137.94,2021-02-23,5.4,56,6801.1699,30,0.788356678891664,3.17341289027891,17.0982142857143,21.0191355093188
923400311,"GSV124","Australia","South Australian Gulfs","South Australia","RLS",-35.14,138.46,2021-02-03,3.4,47,33681.3412,17,0.620143025466169,2.38764218221579,32.8191489361702,42.4416786734134
923400312,"GSV19","Australia","South Australian Gulfs","South Australia","RLS",-35.72,137.96,2021-02-23,5.1,119,8685.5571,38,0.611897481548508,2.92433362944425,11.6596638655462,22.6389708496649
923400313,"GSV124","Australia","South Australian Gulfs","South Australia","RLS",-35.14,138.46,2021-02-03,3.3,61,5741.2418,20,0.575338205200024,2.36514279081716,15.0819672131148,21.8710623283625
923400314,"GSV124","Australia","South Australian Gulfs","South Australia","RLS",-35.14,138.46,2021-02-03,3.2,37,10533.9935,24,0.813229353507131,2.93650443966698,18.2432432432432,64.8246765341178
923400315,"GSV19","Australia","South Australian Gulfs","South Australia","RLS",-35.72,137.96,2021-02-23,5.2,696,8093.0038,38,0.243869936981612,1.59621400918837,3.77873563218391,26.8110781685287
923400316,"GSV55","Australia","South Australian Gulfs","South Australia","RLS",-35.74,138.04,2021-03-22,5.3,99,12085.8212,41,0.663169426740908,3.04734299681952,15.3535353535354,28.1393547134389
923400317,"GSV55","Australia","South Australian Gulfs","South Australia","RLS",-35.74,138.04,2021-03-22,5.4,72,8787.6666,32,0.748505014272246,3.20110603445174,14.6875,29.1446869411272
923400318,"GSV55","Australia","South Australian Gulfs","South Australia","RLS",-35.74,138.04,2021-03-22,5.1,93,11888.5151,45,0.746419326611404,3.38321986147864,15.5376344086022,26.4212176506383
923400319,"GSV55","Australia","South Australian Gulfs","South Australia","RLS",-35.74,138.04,2021-03-22,5.2,51,11337.8818,36,0.881557519566272,3.46613045215154,21.5196078431373,27.9207603399076
923400320,"GSV41","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.18,2020-12-13,6.1,165,2759.5494,20,0.264451308163573,1.35027395998488,4.63636363636364,24.5846079073634
923400321,"GSV7","Australia","South Australian Gulfs","South Australia","RLS",-35.39,138.35,2021-03-11,5.2,100,7336.8396,30,0.556836222765612,2.56432557155842,10.2,27.6351689970161
923400322,"GSV7","Australia","South Australian Gulfs","South Australia","RLS",-35.39,138.35,2021-03-11,5.3,64,12165.6626,30,0.692480983360698,2.87994744724708,16.640625,29.9028703952385
923400323,"GSV7","Australia","South Australian Gulfs","South Australia","RLS",-35.39,138.35,2021-03-11,5.1,21,1943.7808,18,0.926767289641072,2.82156380786037,14.4047619047619,17.1850858903432
923400324,"GSV41","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.18,2020-12-13,6.2,50,1727.2937,7,0.217282948507195,0.850015893247406,12.1,12.5581138864803
923400325,"GSV24","Australia","South Australian Gulfs","South Australia","RLS",-35.38,138.36,2021-03-11,5.1,25,3408.2619,21,0.92458950368497,2.97613880133844,16.6,23.3865405853934
923400326,"GSV24","Australia","South Australian Gulfs","South Australia","RLS",-35.38,138.36,2021-03-11,5.2,11,949.375,10,0.947442758851293,2.27186851269656,17.0454545454545,21.1465719552337
